airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
4081,medium_airport,Albi-Le Séquestre Airport,43.91389847,2.113059998,564,EU,FR,FR-OCC,Albi/Le Séquestre,LBI
26800,small_airport,Komodo Airport,-8.480694,119.888306,66,AS,ID,ID-NT,Labuan Bajo,LBJ
31796,small_airport,Liboi Airport,0.348333001,40.88169861,280,AF,KE,KE-500,Liboi,LBK
3636,medium_airport,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,2885,NA,US,US-KS,Liberal,LBL
313853,small_airport,Luabo Airport,-18.4139,36.1068,36,AF,MZ,MZ-Q,Luabo,LBM
42640,small_airport,Lake Baringo Airport,0.666103005,36.10419083,3226,AF,KE,KE-700,Lake Baringo,LBN
31797,small_airport,Lusambo Airport,-4.96167,23.3783,1407,AF,CD,CD-SA,Lusambo,LBO
35208,small_airport,Long Banga Airport,3.202138,115.401811,750,AS,MY,MY-13,Long Banga,LBP
2961,medium_airport,Lambarene Airport,-0.704388976,10.24569988,82,AF,GA,GA-3,Lambarene,LBQ
557,small_airport,Lábrea Airport,-7.278969765,-64.76950073,190,SA,BR,BR-AM,Lábrea,LBR
4961,medium_airport,Labasa Airport,-16.4666996,179.3399963,44,OC,FJ,FJ-N,,LBS
20322,medium_airport,Lumberton Regional Airport,34.610773,-79.05943,126,NA,US,US-NC,Lumberton,LBT
26815,medium_airport,Labuan Airport,5.300680161,115.25,101,AS,MY,MY-15,Labuan,LBU
2966,medium_airport,Libreville Leon M'ba International Airport,0.458600014,9.412280083,39,AF,GA,GA-1,Libreville,LBV
35279,small_airport,Long Bawan Airport,3.9028,115.6921,3165,AS,ID,ID-KU,Long Bawan,LBW
5692,medium_airport,Lubang Airport,13.85540009,120.1050034,43,AS,PH,PH-MDC,,LBX
4209,medium_airport,La Baule-Escoublac Airport,47.28939819,-2.346390009,105,EU,FR,FR-PDL,La Baule-Escoublac,LBY
43321,small_airport,Lucapa Airport,-8.445727348,20.73208618,3029,AF,AO,AO-LNO,Lucapa,LBZ
3980,large_airport,Larnaca International Airport,34.875099,33.624901,8,AS,CY,CY-04,Larnaca,LCA
37796,small_airport,Pontes e Lacerda Airport,-15.1934,-59.3848,870,SA,BR,BR-MT,Pontes e Lacerda,LCB
4313,medium_airport,Lecce Galatina Air Base,40.239201,18.133301,156,EU,IT,IT-75,,LCC
2804,small_airport,Louis Trichardt Airport,-23.06189919,29.86470032,3025,AF,ZA,ZA-NP,Louis Trichardt,LCD
4660,medium_airport,Goloson International Airport,15.7425,-86.852997,39,NA,HN,HN-AT,La Ceiba,LCE
42234,small_airport,Las Vegas Airport,15.668363,-88.961763,28,NA,GT,GT-IZ,Rio Dulce,LCF
4007,medium_airport,A Coruña Airport,43.302101,-8.37726,326,EU,ES,ES-GA,Culleredo,LCG
3637,medium_airport,Lake Charles Regional Airport,30.12610054,-93.22329712,15,NA,US,US-LA,Lake Charles,LCH
20325,small_airport,Laconia Municipal Airport,43.572701,-71.4189,545,NA,US,US-NH,Laconia / Gilford,LCI
2616,medium_airport,Łódź Władysław Reymont Airport,51.72190094,19.3980999,604,EU,PL,PL-LD,Łódź,LCJ
3638,medium_airport,Rickenbacker International Airport,39.813801,-82.927803,744,NA,US,US-OH,Columbus,LCK
4843,medium_airport,La Coloma Airport,22.3361,-83.641899,131,NA,CU,CU-01,Pinar del Rio,LCL
30055,small_airport,La Cumbre Airport,-31.00580025,-64.5318985,3733,SA,AR,AR-X,La Cumbre,LCM
27388,small_airport,Balcanoona Airport,-30.53499985,139.3370056,144,OC,AU,AU-SA,,LCN
31798,small_airport,Lague Airport,-2.450000048,14.53299999,2756,AF,CG,CG-14,Lague,LCO
42797,small_airport,Loncopue Airport,-38.081902,-70.643898,3627,SA,AR,AR-Q,Loncopue,LCP
20326,small_airport,Lake City Gateway Airport,30.18199921,-82.57689667,201,NA,US,US-FL,Lake City,LCQ
41597,small_airport,La Chorrera Airport,-0.733333,-73.01667,709,SA,CO,CO-AMA,La Chorrera,LCR
348149,small_airport,Shijiazhuang Luancheng Airport,37.91305,114.59166,197,AS,CN,CN-13,Shijiazhuang,LCT
29440,small_airport,Lucca-Tassignano Airport,43.825825,10.577928,39,EU,IT,IT-52,Lucca,LCV
44234,medium_airport,Longyan Guanzhishan Airport,25.67469978,116.7470016,1225,AS,CN,CN-35,Longyan,LCX
2430,medium_airport,London City Airport,51.505299,0.055278,19,EU,GB,GB-ENG,London,LCY
31799,small_airport,Malda Airport,25.01018,88.126917,79,AS,IN,IN-WB,Malda,LDA
5931,medium_airport,Governador José Richa Airport,-23.333599,-51.1301,1867,SA,BR,BR-PR,Londrina,LDB
31800,small_airport,Lindeman Island Airport,-20.45359993,149.0399933,,OC,AU,AU-QLD,Lindeman Island,LDC
4073,medium_airport,Tarbes-Lourdes-Pyrénées Airport,43.17869949,-0.006439,1260,EU,FR,FR-OCC,Tarbes/Lourdes/Pyrénées,LDE
44768,small_airport,Leshukonskoye Airport,64.89600372,45.72299957,220,EU,RU,RU-ARK,Leshukonskoye,LDG
27721,small_airport,Lord Howe Island Airport,-31.538204,159.07546,5,OC,AU,AU-NSW,Lord Howe Island,LDH
31801,small_airport,Lindi Airport,-9.851005,39.75911,100,AF,TZ,TZ-12,Lindi,LDI
20327,small_airport,Linden Airport,40.61740112,-74.24459839,23,NA,US,US-NJ,Linden,LDJ
2651,small_airport,Lidköping-Hovby Airport,58.4655,13.1744,200,EU,SE,SE-Q,Lidköping,LDK
20328,small_airport,Mason County Airport,43.96250153,-86.40789795,646,NA,US,US-MI,Ludington,LDM
31802,small_airport,Lamidanda Airport,27.25309944,86.66999817,4100,AS,NP,NP-P1,Lamidanda,LDN
41503,small_airport,Ladouanie Airport,4.376108283,-55.40705681,236,SA,SR,SR-SI,Aurora,LDO
307012,medium_airport,Yichun Lindu Airport,47.752056,129.019125,791,AS,CN,CN-23,Yichun,LDS
26813,medium_airport,Lahad Datu Airport,5.032249928,118.3239975,45,AS,MY,MY-12,Lahad Datu,LDU
4214,medium_airport,Landivisiau Air Base,48.53030014,-4.151639938,348,EU,FR,FR-BRE,Landivisiau,LDV
313857,small_airport,Lansdowne Airport,-17.6128,126.743,1190,OC,AU,AU-WA,Lansdowne Station,LDW
31803,small_airport,Saint-Laurent-du-Maroni Airport,5.48306,-54.034401,16,SA,GF,GF-SL,Saint-Laurent-du-Maroni,LDX
2388,medium_airport,City of Derry Airport,55.0428009,-7.161109924,22,EU,GB,GB-NIR,Derry,LDY
41262,small_airport,Londolozi Airport,-24.7478,31.4743,1300,AF,ZA,ZA-NP,Londolozi,LDZ
27113,medium_airport,Learmonth Airport,-22.235201,114.090024,19,OC,AU,AU-WA,Exmouth,LEA
3639,medium_airport,Lebanon Municipal Airport,43.62609863,-72.30419922,603,NA,US,US-NH,Lebanon,LEB
5928,small_airport,Coronel Horácio de Mattos Airport,-12.4823,-41.277,1676,SA,BR,BR-BA,Lençóis,LEC
6489,large_airport,Pulkovo Airport,59.8003006,30.26250076,78,EU,RU,RU-SPE,St. Petersburg,LED
20329,medium_airport,Leesburg International Airport,28.82309914,-81.80870056,76,NA,US,US-FL,Leesburg,LEE
31806,small_airport,Lebakeng Airport,-29.89080048,28.65559959,6000,AF,LS,LS-H,Lebakeng,LEF
4173,medium_airport,Le Havre-Octeville Airport,49.534038,0.088406,313,EU,FR,FR-NOR,Le Havre,LEH
3998,medium_airport,Almería Airport,36.843899,-2.3701,70,EU,ES,ES-AN,Almería,LEI
2220,large_airport,Leipzig/Halle Airport,51.423889,12.236389,465,EU,DE,DE-SN,Leipzig,LEJ
3149,small_airport,Tata Airport,11.337512,-12.290869,3396,AF,GN,GN-L,Labé,LEK
27033,small_airport,Lake Evella Airport,-12.49890041,135.8059998,256,OC,AU,AU-NT,,LEL
20330,small_airport,Lemmon Municipal Airport,45.91870117,-102.1060028,2571,NA,US,US-SD,Lemmon,LEM
4018,medium_airport,León Airport,42.589001,-5.65556,3006,EU,ES,ES-CL,León,LEN
313892,small_airport,Lekoni Airport,-1.5724,14.2878,2036,AF,GA,GA-2,Lekoni,LEO
297,small_airport,Leopoldina Airport,-21.466101,-42.727001,919,SA,BR,BR-MG,Leopoldina,LEP
29139,small_airport,Land's End Airport,50.102798,-5.67056,398,EU,GB,GB-ENG,Land's End,LEQ
27039,medium_airport,Leinster Airport,-27.84329987,120.7030029,1631,OC,AU,AU-WA,,LER
31808,small_airport,Lesobeng Airport,-29.755583,28.357054,7130,AF,LS,LS-F,Lesobeng,LES
6130,medium_airport,Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,277,SA,CO,CO-AMA,Leticia,LET
4039,small_airport,Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,2625,EU,ES,ES-CT,La Seu d'Urgell Pyrenees and Andorra,LEU
31810,small_airport,Levuka Airfield,-17.71109962,178.7590027,11,OC,FJ,FJ-E,Bureta,LEV
20331,small_airport,Auburn Lewiston Municipal Airport,44.04850006,-70.28350067,288,NA,US,US-ME,Auburn/Lewiston,LEW
3640,medium_airport,Blue Grass Airport,38.036499,-84.605904,979,NA,US,US-KY,Lexington,LEX
2522,medium_airport,Lelystad Airport,52.4603,5.52722,-13,EU,NL,NL-FL,Lelystad,LEY
31811,small_airport,La Esperanza Airport,14.291111,-88.175003,5475,NA,HN,HN-IN,La Esperanza,LEZ
2974,small_airport,Lumbo Airport,-15.03310013,40.67169952,33,AF,MZ,MZ-N,Lumbo,LFB
3641,medium_airport,Langley Air Force Base,37.082901,-76.360497,11,NA,US,US-VA,Hampton,LFI
20332,medium_airport,Angelina County Airport,31.23399925,-94.75,296,NA,US,US-TX,Lufkin,LFK
5196,medium_airport,Lamerd Airport,27.3727,53.188801,1337,AS,IR,IR-07,Lamerd,LFM
20344,small_airport,Triangle North Executive Airport,36.0233,-78.330299,369,NA,US,US-NC,Louisburg,LFN
31815,small_airport,Kelafo East Airport,5.657000065,44.34999847,1730,AF,ET,ET-SO,Kelafo,LFO
27716,small_airport,Lakefield Airport,-14.9207,144.203,107,OC,AU,AU-QLD,Lakefield,LFP
323216,medium_airport,Linfen Yaodu Airport,36.132629,111.641236,1483,AS,CN,CN-14,Linfen (Yaodu),LFQ
6294,medium_airport,La Fria Airport,8.239167213,-72.27102661,305,SA,VE,VE-S,,LFR
3642,medium_airport,Lafayette Regional Airport,30.205299,-91.987602,42,NA,US,US-LA,Lafayette,LFT
2144,medium_airport,Lomé–Tokoin International Airport,6.16561,1.25451,72,AF,TG,TG-M,Lomé,LFW
3643,large_airport,La Guardia Airport,40.777199,-73.872597,21,NA,US,US-NY,New York,LGA
3644,medium_airport,Long Beach Airport (Daugherty Field),33.816523,-118.149891,60,NA,US,US-CA,Long Beach,LGB
20334,small_airport,LaGrange Callaway Airport,33.008873,-85.074331,693,NA,US,US-GA,LaGrange,LGC
20335,small_airport,La Grande/Union County Airport,45.29019928,-118.0070038,2717,NA,US,US-OR,La Grande,LGD
313896,small_airport,Mulan Airport,-20.1089,127.619,978,OC,AU,AU-WA,Lake Gregory,LGE
20336,small_airport,Laguna Army Airfield,32.86000061,-114.3970032,433,NA,US,US-AZ,Yuma Proving Ground(Yuma),LGF
2162,medium_airport,Liège Airport,50.637402,5.44322,659,EU,BE,BE-WLG,Liège,LGG
27030,medium_airport,Leigh Creek Airport,-30.598301,138.425995,856,OC,AU,AU-SA,,LGH
4948,medium_airport,Deadman's Cay Airport,23.17900085,-75.09359741,9,NA,BS,BS-LI,Deadman's Cay,LGI
26875,medium_airport,Langkawi International Airport,6.329730034,99.72869873,29,AS,MY,MY-02,Langkawi,LGK
31816,small_airport,Long Lellang Airport,3.421000004,115.1539993,1400,AS,MY,MY-13,Long Datih,LGL
302389,small_airport,Linga Linga Airport,-5.531944444,149.7341667,17,OC,PG,PG-WBK,Linga Linga,LGN
28632,small_airport,Langeoog Airport,53.74250031,7.497777939,7,EU,DE,DE-NI,Langeoog,LGO
336104,medium_airport,Bicol International Airport,13.111915,123.676829,,AS,PH,PH-ALB,Daraga,LGP
32277,small_airport,Nueva Loja Airport,0.093056001,-76.86750031,980,SA,EC,EC-U,Lago Agrio,LGQ
6024,medium_airport,Cochrane Airport,-47.243591,-72.58815,643,SA,CL,CL-AI,Cochrane,LGR
5787,medium_airport,Comodoro D.R. Salomón Airport,-35.49359894,-69.57430267,4685,SA,AR,AR-M,Malargue,LGS
45100,small_airport,La Gaviota Airport,4.550543,-70.925353,591,NA,CO,CO-VID,,LGT
20337,medium_airport,Logan-Cache Airport,41.79119873,-111.8519974,4457,NA,US,US-UT,Logan,LGU
2429,large_airport,London Gatwick Airport,51.148102,-0.190278,202,EU,GB,GB-ENG,London,LGW
313906,small_airport,Lugh Ganane Airport,3.8124,42.5459,507,AF,SO,SO-GE,Luuq,LGX
40463,small_airport,Lagunillas Airport,10.1239996,-71.23799896,2469,SA,VE,VE-V,Lagunillas,LGY
2276,medium_airport,Lahr Airport,48.36930084,7.827720165,511,EU,DE,DE-BW,,LHA
5257,large_airport,Allama Iqbal International Airport,31.521601,74.403603,712,AS,PK,PK-PB,Lahore,LHE
27037,medium_airport,Lightning Ridge Airport,-29.452857,147.977146,540,OC,AU,AU-NSW,,LHG
41426,small_airport,Lereh Airport,-3.0795,139.952,820,AS,ID,ID-PA,Lereh-Papua Island,LHI
31818,medium_airport,Guangzhou MR Air Base / Guanghua Airport,32.38866,111.69425,,AS,CN,CN-42,Xiangyang (Laohekou),LHK
2434,large_airport,London Heathrow Airport,51.4706,-0.461941,83,EU,GB,GB-ENG,London,LHR
5824,medium_airport,Las Heras Airport,-46.538517,-68.965323,1082,SA,AR,AR-Z,Las Heras,LHS
29579,small_airport,Lianshulu Airport,-18.116495,23.39346,3143,AF,NA,NA-CA,Lianshulu Lodge,LHU
20341,small_airport,William T. Piper Memorial Airport,41.13560104,-77.42230225,556,NA,US,US-PA,Lock Haven,LHV
27204,large_airport,Lanzhou Zhongchuan International Airport,36.515202,103.620003,6388,AS,CN,CN-62,Lanzhou (Yongdeng),LHW
31819,small_airport,Liangping Airport,30.679399,107.786003,,AS,CN,CN-50,Liangping,LIA
31820,small_airport,Limbunya Airport,-17.23559952,129.8820038,,OC,AU,AU-NT,Limbunya,LIB
20345,small_airport,Limon Municipal Airport,39.27479935,-103.6660004,5374,NA,US,US-CO,Limon,LIC
31825,small_airport,Libenge Airport,3.626584,18.638477,1125,AF,CD,CD-SU,Libenge,LIE
5016,medium_airport,Lifou Airport,-20.77479935,167.2400055,92,OC,NC,NC-U-A,Lifou,LIF
4067,medium_airport,Limoges Airport,45.8628006,1.179440022,1300,EU,FR,FR-NAQ,Limoges/Bellegarde,LIG
5449,medium_airport,Lihue Airport,21.976,-159.339005,153,OC,US,US-HI,Lihue,LIH
41427,small_airport,Mulia Airport,-3.701938,137.957,6527,AS,ID,ID-PT,Mulia-Papua Island,LII
35204,small_airport,Likiep Airport,9.82316,169.307999,,OC,MH,MH-LIK,Likiep Island,LIK
4202,medium_airport,Lille-Lesquin Airport,50.563332,3.086886,157,EU,FR,FR-HDF,Lille/Lesquin,LIL
6217,large_airport,Jorge Chávez International Airport,-12.0219,-77.114305,113,SA,PE,PE-LIM,Lima,LIM
4345,medium_airport,Milano Linate Airport,45.445099,9.27674,353,EU,IT,IT-25,Milan,LIN
4808,medium_airport,Limon International Airport,9.957960129,-83.02200317,7,NA,CR,CR-L,Puerto Limon,LIO
5930,medium_airport,Lins Airport,-21.66399956,-49.73049927,1559,SA,BR,BR-SP,Lins,LIP
3050,medium_airport,Lisala Airport,2.17066,21.496901,1509,AF,CD,CD-MO,Lisala,LIQ
4806,large_airport,Guanacaste Airport,10.5933,-85.544403,270,NA,CR,CR-G,Liberia,LIR
4461,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374,EU,PT,PT-11,Lisbon,LIS
3645,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262,NA,US,US-AR,Little Rock,LIT
11320,small_airport,Livengood Camp Airport,65.467,-148.6534,425,NA,US,US-AK,Livengood,LIV
26724,medium_airport,Loikaw Airport,19.69149971,97.21479797,2940,AS,MM,MM-12,Loikaw,LIW
31826,small_airport,Likoma Island Airport,-12.079787,34.736253,1600,AF,MW,MW-LK,Likoma Island,LIX
20342,small_airport,MidCoast Regional Airport at Wright Army Airfield,31.891237,-81.561003,45,NA,US,US-GA,Hinesville,LIY
21948,small_airport,Loring International Airport,46.950401,-67.885902,746,NA,US,US-ME,Limestone,LIZ
31827,small_airport,Lodja Airport,-3.462745,23.615162,1647,AF,CD,CD-SA,Lodja,LJA
31828,medium_airport,Lijiang Sanyi International Airport,26.68,100.246002,,AS,CN,CN-53,Lijiang (Gucheng),LJG
20323,medium_airport,Texas Gulf Coast Regional Airport,29.108601,-95.462097,25,NA,US,US-TX,Angleton,LJN
4386,large_airport,Ljubljana Jože Pučnik Airport,46.223701,14.4576,1273,EU,SI,SI-061,Ljubljana,LJU
41478,small_airport,Larantuka Gewayentana Airport,-8.274424,123.002,63,AS,ID,ID-NT,Tiwatobi,LKA
31829,small_airport,Lakeba Island Airport,-18.19919968,-178.8170013,280,OC,FJ,FJ-E,Lakeba Island,LKB
313916,small_airport,Lekana Airport,-2.313,14.606,2634,AF,CG,CG-14,Lekana,LKC
27733,small_airport,Lakeland Airport,-15.841213,144.849118,930,OC,AU,AU-QLD,Lakeland Downs,LKD
25589,seaplane_base,Kenmore Air Harbor Seaplane Base,47.62900162,-122.3389969,14,NA,US,US-WA,Seattle,LKE
3210,medium_airport,Lokichoggio Airport,4.204120159,34.34820175,2074,AF,KE,KE-700,Lokichoggio,LKG
32639,small_airport,Long Akah Airport,3.310909,114.785553,289,AS,MY,MY-13,Long Akah,LKH
21568,small_airport,Kulik Lake Airport,58.98210144,-155.1210022,717,NA,US,US-AK,Kulik Lake,LKK
2587,medium_airport,"Lakselv Airport, Banak",70.068802,24.973499,25,EU,NO,NO-54,Lakselv,LKL
29264,medium_airport,Leknes Airport,68.15249634,13.6093998,78,EU,NO,NO-18,Leknes,LKN
26570,medium_airport,Chaudhary Charan Singh International Airport,26.76059914,80.88929749,410,AS,IN,IN-UP,Lucknow,LKO
20348,small_airport,Lake Placid Airport,44.26449966,-73.9618988,1747,NA,US,US-NY,Lake Placid,LKP
42641,small_airport,Lake Rudolf Airport,3.416256,35.885468,1300,AF,KE,KE-700,Kalokol,LKU
20351,small_airport,Lake County Airport,42.16109848,-120.3990021,4733,NA,US,US-OR,Lakeview,LKV
308219,small_airport,Lekhwair Airport,22.804866,55.372801,354,AS,OM,OM-ZA,Lekhwair,LKW
3255,medium_airport,Lake Manyara Airport,-3.37631011,35.81829834,4150,AF,TZ,TZ-26,Lake Manyara National Park,LKY
2487,medium_airport,RAF Lakenheath,52.409302,0.561,32,EU,GB,GB-ENG,Lakenheath,LKZ
2697,medium_airport,Luleå Airport,65.5438,22.122,65,EU,SE,SE-BD,Luleå,LLA
327351,small_airport,Libo Airport,25.4525,107.961667,,AS,CN,CN-52,Qiannan (Libo),LLB
325947,medium_airport,Cagayan North International Airport,18.182388,121.745853,148,AS,PH,PH-CAG,Lal-lo,LLC
2813,medium_airport,Riverside Airport,-25.43000031,31.57670021,1024,AF,ZA,ZA-MP,Malelane,LLE
308238,medium_airport,Yongzhou Lingling Airport,26.338661,111.610043,340,AS,CN,CN-43,Yongzhou,LLF
26952,small_airport,Chillagoe Airport,-17.138386,144.528494,1110,OC,AU,AU-QLD,Chillagoe,LLG
313918,small_airport,La Lima - Reginaldo Hammer Airport,15.442801,-87.898564,96,NA,HN,HN-CR,La Lima,LLH
3167,small_airport,Lalibella Airport,11.97500038,38.97999954,6506,AF,ET,ET-AM,Lalibela,LLI
41459,small_airport,Silampari Airport,-3.288165,102.91449,371,AS,ID,ID-SS,Lubuk Linggau,LLJ
72,small_airport,Lankaran International Airport,38.757919,48.807042,30,AS,AZ,AZ-LA,Lankaran,LLK
313919,small_airport,Lissadell Airport,-16.661,128.594,374,OC,AU,AU-WA,Lissadell Station,LLL
41317,small_airport,Long Lama Airport,3.766669989,114.4666672,286,AS,MY,MY-13,Long Lama,LLM
41381,small_airport,Kelila Airport,-3.728968,138.710117,9092,AS,ID,ID-PP,Kelila,LLN
331735,small_airport,Bua - Palopo Lagaligo Airport,-3.082997,120.245018,14,AS,ID,ID-SN,Palopo,LLO
31832,small_airport,Alferez Armando Rodriguez Airport,-24.72139931,-60.54880142,426,SA,AR,AR-P,Las Lomitas,LLS
2941,small_airport,Lobito Airport,-12.3712,13.5366,10,AF,AO,AO-BGU,Lobito,LLT
327444,medium_airport,Lüliang Dawu Airport,37.683333,111.142778,,AS,CN,CN-61,Lüliang,LLV
3018,medium_airport,Lilongwe International Airport,-13.7894001,33.78099823,4035,AF,MW,MW-LI,Lilongwe,LLW
18977,small_airport,Caledonia County Airport,44.56909943,-72.01799774,1188,NA,US,US-VT,Lyndonville,LLX
21311,small_airport,South Jersey Regional Airport,39.942902,-74.845703,53,NA,US,US-NJ,Lumberton,LLY
5371,small_airport,Minchumina Airport,63.886002,-152.302002,678,NA,US,US-AK,Minchumina,LMA
31833,small_airport,Salima Airport,-13.7558927,34.58418846,1688,AF,MW,MW-SA,Salima,LMB
308661,small_airport,La Macarena Airport,2.17565,-73.78674,790,NA,CO,CO-MET,La Macarena,LMC
35405,small_airport,Los Menucos Airport,-40.817699,-68.074699,2571,SA,AR,AR-R,Los Menucos,LMD
4217,medium_airport,Le Mans-Arnage Airport,47.94860077,0.201666996,194,EU,FR,FR-PDL,Le Mans/Arnage,LME
42762,small_airport,Lumi Airport,-3.476839511,142.0412922,1750,OC,PG,PG-SAN,Lumi,LMI
31834,small_airport,Lae Island Airport,8.921110153,166.2649994,,OC,MH,MH-LAE,Lae Island,LML
4721,medium_airport,Valle del Fuerte International Airport,25.685447,-109.081055,16,NA,MX,MX-SIN,Los Mochis,LMM
26809,medium_airport,Limbang Airport,4.808300018,115.0100021,14,AS,MY,MY-13,Limbang,LMN
2472,medium_airport,RAF Lossiemouth,57.7052002,-3.339169979,42,EU,GB,GB-SCT,Lossiemouth,LMO
4319,medium_airport,Lampedusa Airport,35.497898,12.6181,70,EU,IT,IT-82,Lampedusa,LMP
3228,medium_airport,Marsa al Brega Airport,30.378099,19.576401,50,AF,LY,LY-WA,Marsa al Brega,LMQ
2801,medium_airport,Lime Acres Finsch Mine Airport,-28.36009979,23.43910027,4900,AF,ZA,ZA-NC,Lime Acres,LMR
20356,small_airport,Louisville Winston County Airport,33.14619827,-89.0625,575,NA,US,US-MS,Louisville,LMS
3646,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095,NA,US,US-OR,Klamath Falls,LMT
333092,small_airport,Letung Airport,2.96447,105.75484,33,AS,ID,ID-RI,Bukit Padi,LMU
349342,small_airport,Madivaru Airport,5.457545,73.370261,31,AS,MV,MV-03,Naifaru,LMV
35187,small_airport,Lake Murray Airport,-7.00992012,141.4940033,52,OC,PG,PG-WPD,Lake Murray,LMY
308663,small_airport,Palma Airport,-10.7506,40.4702,177,AF,MZ,MZ-P,Palma,LMZ
20357,small_airport,Palm Beach County Park Airport,26.59300041,-80.08509827,14,NA,US,US-FL,West Palm Beach,LNA
31835,small_airport,Lamen Bay Airport,-16.58419991,168.1589966,7,OC,VU,VU-SEE,Lamen Bay,LNB
302388,small_airport,Lengbati Airport,-6.384611111,147.3686389,5750,OC,PG,PG-MPL,,LNC
20359,medium_airport,Hunt Field,42.815201,-108.730003,5586,NA,US,US-WY,Lander,LND
31836,small_airport,Lonorore Airport,-15.86559963,168.1719971,43,OC,VU,VU-PAM,Lonorore,LNE
308283,small_airport,Munbil Airport,-4.855941,141.220165,3126,OC,PG,PG-SAN,,LNF
313944,small_airport,Lese Airport,-8.2799,146.2765,40,OC,PG,PG-GPK,Lese,LNG
38434,small_airport,Lake Nash Airport,-20.9807,137.9178,640,OC,AU,AU-NT,Alpurrurulam,LNH
16165,small_airport,Point Lonely Short Range Radar Site Airfield,70.911118,-153.237766,17,NA,US,US-AK,Point Lonely,LNI
44116,medium_airport,Lincang Boshang Airport,23.7381,100.025002,6230,AS,CN,CN-53,Lincang,LNJ
3647,medium_airport,Lincoln Airport,40.85100174,-96.75920105,1219,NA,US,US-NE,Lincoln,LNK
327544,medium_airport,Longnan Chengzhou Airport,33.789918,105.790014,3707,AS,CN,CN-62,Longnan (Cheng),LNL
302387,small_airport,Langimar Airport,-7.223138889,146.2270833,5127,OC,PG,PG-MPL,,LNM
20361,small_airport,Lake County Executive Airport,41.683998,-81.389702,626,NA,US,US-OH,Willoughby,LNN
27032,medium_airport,Leonora Airport,-28.87809944,121.3150024,1217,OC,AU,AU-WA,Leonora,LNO
